ADD_FIX,	1.000150
ADD_FLOAT,	1.396504
ADD_DOUBLE,	1.376616
SUB_FIX,	1.000000
SUB_FLOAT,	1.376588
SUB_DOUBLE,	1.378990
MUL_FIX,	1.375050
MUL_FLOAT,	1.376546
MUL_DOUBLE,	1.500073
DIV_FIX,	4.002322
DIV_FLOAT,	2.254754
DIV_DOUBLE,	2.625259
REM_FIX,	2.250135
REM_FLOAT,	3.377652
REM_DOUBLE,	3.260534
CAST_FIX_FIX,	1.875620
CAST_FIX_FLOAT,	3.876727
CAST_FIX_DOUBLE,	3.813638
CAST_FLOAT_FIX,	3.876727
CAST_FLOAT_DOUBLE,	3.312672
CAST_DOUBLE_FIX,	3.813638
CAST_DOUBLE_FLOAT,	3.312672
