ADD_FIX,	1.000000
ADD_FLOAT,	1.736841
ADD_DOUBLE,	46.058385
SUB_FIX,	1.000000
SUB_FLOAT,	1.736841
SUB_DOUBLE,	46.058384
MUL_FIX,	5.789468
MUL_FLOAT,	1.736842
MUL_DOUBLE,	53.421194
DIV_FIX,	111.733745
DIV_FLOAT,	12.631393
DIV_DOUBLE,	95.293270
REM_FIX,	6.052652
REM_FLOAT,	62.579522
REM_DOUBLE,	173.000256
CAST_FIX_FIX,	1.263158
CAST_FIX_FLOAT,	5.368393
CAST_FIX_DOUBLE,	68.789425
CAST_FLOAT_FIX,	5.368393
CAST_FLOAT_DOUBLE,	29.631582
CAST_DOUBLE_FIX,	68.789425
CAST_DOUBLE_FLOAT,	29.631582
