ADD_FIX,	1.138593
ADD_FLOAT,	2.996841
ADD_DOUBLE,	3.001765
SUB_FIX,	1.000000
SUB_FLOAT,	2.999255
SUB_DOUBLE,	2.999182
MUL_FIX,	4.809553
MUL_FLOAT,	5.124966
MUL_DOUBLE,	5.001045
DIV_FIX,	39.812295
DIV_FLOAT,	13.430902
DIV_DOUBLE,	20.417281
REM_FIX,	25.787477
REM_FLOAT,	15.536714
REM_DOUBLE,	15.985983
CAST_FIX_FIX,	1.001162
CAST_FIX_FLOAT,	13.763642
CAST_FIX_DOUBLE,	13.288841
CAST_FLOAT_FIX,	13.763642
CAST_FLOAT_DOUBLE,	10.245456
CAST_DOUBLE_FIX,	13.288841
CAST_DOUBLE_FLOAT,	10.245456
